index,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,hour,hourly_demand,date,temperature_2m,precipitation,rain,snowfall,day_of_week,month,is_weekend,lag_demand_1,lag_demand_3,lag_demand_6,lag_demand_2,rolling_mean_3
46300,2023-09-14 19:11:00,2023-09-14 19:52:00,1.0,12.78,159,265,19,4,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,4.0,3.0,6.0,3.0,3.6666666666666665
43628,2023-09-14 19:27:00,2023-09-14 19:44:00,1.0,2.3,168,166,19,4,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,4.0,3.0,6.0,4.0,4.0
43627,2023-09-14 19:47:00,2023-09-14 20:17:00,1.0,8.5,254,247,19,4,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,4.0,4.0,3.0,4.0,4.0
43631,2023-09-14 20:33:00,2023-09-14 21:35:00,1.0,14.4,159,89,20,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,4.0,4.0,3.0,4.0,3.3333333333333335
43630,2023-09-14 20:40:00,2023-09-14 21:18:00,1.0,0.7,94,77,20,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,2.0,4.0,3.0,4.0,2.6666666666666665
43634,2023-09-14 21:09:00,2023-09-14 21:39:00,1.0,0.0,247,197,21,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,2.0,4.0,4.0,2.0,3.0
43636,2023-09-14 21:13:00,2023-09-14 22:17:00,1.0,21.6,182,22,21,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,5.0,2.0,4.0,2.0,4.0
43632,2023-09-14 21:21:00,2023-09-14 22:06:00,1.0,0.0,241,14,21,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,5.0,2.0,4.0,5.0,5.0
43633,2023-09-14 21:31:00,2023-09-14 22:03:00,1.0,13.6,213,261,21,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,5.0,5.0,4.0,5.0,5.0
43635,2023-09-14 21:45:00,2023-09-14 22:18:00,1.0,13.9,18,48,21,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,5.0,5.0,2.0,5.0,5.0
43637,2023-09-14 22:19:00,2023-09-14 22:48:00,1.0,0.0,159,213,22,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,5.0,5.0,2.0,5.0,4.0
43638,2023-09-14 22:31:00,2023-09-14 23:00:00,1.0,11.9,250,79,22,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,2.0,5.0,5.0,5.0,3.0
43639,2023-09-14 23:21:00,2023-09-14 23:30:00,2.0,0.69,168,168,23,1,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,3,9,0,2.0,5.0,5.0,2.0,1.6666666666666667
43641,2023-09-15 00:06:00,2023-09-15 00:31:00,1.0,0.0,242,28,0,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,1.0,2.0,5.0,2.0,1.6666666666666667
43640,2023-09-15 00:58:00,2023-09-15 01:14:00,1.0,8.0,69,262,0,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,2.0,2.0,5.0,1.0,1.6666666666666667
43642,2023-09-15 02:25:00,2023-09-15 02:48:00,2.0,19.22,136,265,2,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,2.0,1.0,5.0,2.0,2.0
43643,2023-09-15 02:52:00,2023-09-15 03:14:00,1.0,17.96,168,132,2,2,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,2.0,2.0,2.0,2.0,2.0
43644,2023-09-15 03:17:00,2023-09-15 03:17:00,1.0,0.0,235,235,3,1,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,2.0,2.0,2.0,2.0,1.6666666666666667
43645,2023-09-15 04:04:00,2023-09-15 04:33:00,1.0,0.0,51,83,4,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,1.0,2.0,1.0,2.0,2.6666666666666665
43648,2023-09-15 04:23:00,2023-09-15 05:22:00,1.0,11.9,183,229,4,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,5.0,2.0,2.0,1.0,3.6666666666666665
43649,2023-09-15 04:43:00,2023-09-15 05:06:00,1.0,2.4,213,159,4,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,5.0,1.0,2.0,5.0,5.0
43646,2023-09-15 04:44:00,2023-09-15 05:28:00,1.0,13.7,254,48,4,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,5.0,5.0,2.0,5.0,5.0
43647,2023-09-15 04:44:00,2023-09-15 05:10:00,1.0,10.8,167,87,4,5,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,5.0,5.0,2.0,5.0,5.0
43652,2023-09-15 05:10:00,2023-09-15 05:41:00,1.0,9.8,94,145,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,5.0,5.0,1.0,5.0,7.0
43658,2023-09-15 05:19:00,2023-09-15 05:45:00,1.0,10.3,182,137,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,5.0,5.0,5.0,9.0
43650,2023-09-15 05:23:00,2023-09-15 06:20:00,1.0,14.1,51,45,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,5.0,5.0,11.0,11.0
43657,2023-09-15 05:38:00,2023-09-15 06:23:00,1.0,23.2,235,29,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,5.0,11.0,11.0
43653,2023-09-15 05:40:00,2023-09-15 06:18:00,1.0,2.3,20,208,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,5.0,11.0,11.0
43656,2023-09-15 05:42:00,2023-09-15 06:05:00,1.0,0.0,250,209,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,5.0,11.0,11.0
43659,2023-09-15 05:43:00,2023-09-15 05:59:00,1.0,3.0,78,147,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,11.0,11.0,11.0
43655,2023-09-15 05:44:00,2023-09-15 05:58:00,1.0,3.6,136,254,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,11.0,11.0,11.0
43651,2023-09-15 05:50:00,2023-09-15 06:23:00,1.0,10.2,69,88,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,11.0,11.0,11.0
43654,2023-09-15 05:52:00,2023-09-15 06:08:00,1.0,2.4,182,208,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,11.0,11.0,11.0
43660,2023-09-15 05:59:00,2023-09-15 07:29:00,1.0,1.1,213,126,5,11,2023-09-14 13:00:00,18.6935,0.0,0.0,0.0,4,9,0,11.0,11.0,11.0,11.0,11.0
43661,2023-09-15 06:00:00,2023-09-15 06:21:00,1.0,10.9,126,88,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,11.0,11.0,11.0,11.0,14.333333333333334
43664,2023-09-15 06:01:00,2023-09-15 06:30:00,1.0,1.5,159,119,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,11.0,11.0,11.0,17.666666666666668
43675,2023-09-15 06:04:00,2023-09-15 06:48:00,1.0,8.9,119,100,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,11.0,11.0,21.0,21.0
43677,2023-09-15 06:05:00,2023-09-15 06:25:00,1.0,2.9,235,42,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,11.0,21.0,21.0
43668,2023-09-15 06:06:00,2023-09-15 06:48:00,1.0,16.4,51,209,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,11.0,21.0,21.0
43671,2023-09-15 06:11:00,2023-09-15 06:33:00,1.0,2.8,254,241,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,11.0,21.0,21.0
43679,2023-09-15 06:16:00,2023-09-15 06:48:00,1.0,6.4,185,94,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43676,2023-09-15 06:17:00,2023-09-15 07:05:00,1.0,3.2,69,209,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43680,2023-09-15 06:23:00,2023-09-15 06:55:00,1.0,6.4,51,18,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43672,2023-09-15 06:25:00,2023-09-15 06:50:00,1.0,5.9,174,247,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43662,2023-09-15 06:29:00,2023-09-15 07:07:00,1.0,15.3,259,186,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43681,2023-09-15 06:33:00,2023-09-15 07:03:00,1.0,1.5,51,169,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43665,2023-09-15 06:34:00,2023-09-15 06:43:00,1.0,0.5,235,169,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43667,2023-09-15 06:37:00,2023-09-15 06:47:00,1.0,2.1,248,47,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43674,2023-09-15 06:38:00,2023-09-15 06:55:00,1.0,2.4,235,168,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43669,2023-09-15 06:38:00,2023-09-15 07:34:00,1.0,4.9,185,168,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43678,2023-09-15 06:42:00,2023-09-15 07:00:00,1.0,3.6,169,208,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43663,2023-09-15 06:45:00,2023-09-15 07:05:00,1.0,2.4,94,69,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43670,2023-09-15 06:45:00,2023-09-15 07:18:00,1.0,4.2,242,147,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43666,2023-09-15 06:56:00,2023-09-15 07:13:00,1.0,1.4,167,78,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
43673,2023-09-15 06:58:00,2023-09-15 07:31:00,1.0,2.8,168,248,6,21,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,21.0
46301,2023-09-15 07:03:00,2023-09-15 07:35:00,1.0,0.0,213,161,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,21.0,21.0,21.0,21.0,22.666666666666668
43688,2023-09-15 07:03:00,2023-09-15 07:17:00,1.0,0.0,168,75,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,21.0,21.0,21.0,24.333333333333332
43682,2023-09-15 07:04:00,2023-09-15 07:23:00,1.0,0.0,136,42,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,21.0,21.0,26.0,26.0
43704,2023-09-15 07:05:00,2023-09-15 07:36:00,1.0,0.0,47,170,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,21.0,26.0,26.0
43696,2023-09-15 07:10:00,2023-09-15 07:38:00,1.0,2.4,60,242,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,21.0,26.0,26.0
43691,2023-09-15 07:13:00,2023-09-15 07:23:00,1.0,1.1,254,254,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,21.0,26.0,26.0
43689,2023-09-15 07:21:00,2023-09-15 07:38:00,1.0,0.7,18,47,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43697,2023-09-15 07:24:00,2023-09-15 07:34:00,1.0,1.0,248,250,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43685,2023-09-15 07:26:00,2023-09-15 08:06:00,1.0,0.0,241,166,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43703,2023-09-15 07:27:00,2023-09-15 08:06:00,1.0,1.6,51,51,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43683,2023-09-15 07:27:00,2023-09-15 07:54:00,1.0,0.0,94,42,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43684,2023-09-15 07:27:00,2023-09-15 07:28:00,1.0,0.2,169,169,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43695,2023-09-15 07:30:00,2023-09-15 07:56:00,1.0,2.3,47,182,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43699,2023-09-15 07:30:00,2023-09-15 08:45:00,1.0,4.6,182,41,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43700,2023-09-15 07:31:00,2023-09-15 08:04:00,1.0,2.5,168,42,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43706,2023-09-15 07:39:00,2023-09-15 08:27:00,1.0,0.0,18,33,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43686,2023-09-15 07:43:00,2023-09-15 08:27:00,1.0,13.1,47,261,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43692,2023-09-15 07:43:00,2023-09-15 07:53:00,1.0,1.2,213,248,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43690,2023-09-15 07:45:00,2023-09-15 08:13:00,1.0,0.7,78,18,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43702,2023-09-15 07:45:00,2023-09-15 08:21:00,1.0,7.3,212,140,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43693,2023-09-15 07:46:00,2023-09-15 08:17:00,1.0,3.0,126,78,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43698,2023-09-15 07:48:00,2023-09-15 08:01:00,1.0,3.5,213,20,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43701,2023-09-15 07:51:00,2023-09-15 08:45:00,1.0,8.5,69,185,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43687,2023-09-15 07:54:00,2023-09-15 08:39:00,1.0,0.5,136,142,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43705,2023-09-15 07:54:00,2023-09-15 08:21:00,1.0,2.3,247,136,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43694,2023-09-15 07:57:00,2023-09-15 08:43:00,1.0,13.1,51,233,7,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43711,2023-09-15 08:03:00,2023-09-15 08:36:00,1.0,0.0,51,130,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,25.333333333333332
43722,2023-09-15 08:05:00,2023-09-15 08:38:00,1.0,3.0,159,78,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,26.0,26.0,26.0,24.666666666666668
43719,2023-09-15 08:12:00,2023-09-15 08:45:00,1.0,5.5,212,42,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,26.0,26.0,24.0,24.0
43713,2023-09-15 08:16:00,2023-09-15 08:30:00,1.0,1.8,182,242,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,26.0,24.0,24.0
43708,2023-09-15 08:16:00,2023-09-15 08:47:00,1.0,4.92,94,51,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,26.0,24.0,24.0
43721,2023-09-15 08:17:00,2023-09-15 08:43:00,1.0,3.2,259,185,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,26.0,24.0,24.0
43712,2023-09-15 08:19:00,2023-09-15 09:01:00,1.0,5.7,18,208,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43707,2023-09-15 08:21:00,2023-09-15 08:41:00,1.0,0.0,81,220,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43720,2023-09-15 08:24:00,2023-09-15 08:45:00,1.0,3.0,126,185,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43718,2023-09-15 08:24:00,2023-09-15 08:51:00,1.0,5.7,220,168,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43717,2023-09-15 08:29:00,2023-09-15 08:50:00,1.0,4.0,32,242,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43709,2023-09-15 08:31:00,2023-09-15 09:44:00,1.0,9.4,247,4,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
46304,2023-09-15 08:37:00,2023-09-15 08:44:00,1.0,1.04,168,74,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43726,2023-09-15 08:43:00,2023-09-15 09:07:00,1.0,1.9,78,247,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43725,2023-09-15 08:44:00,2023-09-15 10:25:00,1.0,10.8,182,37,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43724,2023-09-15 08:44:00,2023-09-15 10:52:00,1.0,23.1,51,181,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
46302,2023-09-15 08:45:00,2023-09-15 09:00:00,1.0,3.43,119,41,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43723,2023-09-15 08:45:00,2023-09-15 09:21:00,1.0,11.4,169,196,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43714,2023-09-15 08:47:00,2023-09-15 09:00:00,1.0,1.3,182,242,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43710,2023-09-15 08:48:00,2023-09-15 09:48:00,1.0,0.0,60,133,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
46303,2023-09-15 08:53:00,2023-09-15 08:59:00,1.0,0.0,208,208,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43716,2023-09-15 08:54:00,2023-09-15 09:08:00,1.0,2.2,94,119,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43715,2023-09-15 08:57:00,2023-09-15 09:42:00,1.0,8.7,51,42,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43727,2023-09-15 08:59:00,2023-09-15 09:13:00,1.0,1.2,69,247,8,24,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.0
43751,2023-09-15 09:01:00,2023-09-15 09:35:00,1.0,9.2,159,92,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,24.0,24.0,24.0,24.0,24.666666666666668
43743,2023-09-15 09:02:00,2023-09-15 09:11:00,1.0,0.4,69,69,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,24.0,24.0,24.0,25.333333333333332
43737,2023-09-15 09:04:00,2023-09-15 10:10:00,1.0,0.0,259,82,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,24.0,24.0,26.0,26.0
43749,2023-09-15 09:06:00,2023-09-15 10:47:00,1.0,11.8,167,35,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,24.0,26.0,26.0
43753,2023-09-15 09:08:00,2023-09-15 10:15:00,1.0,19.8,32,72,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,24.0,26.0,26.0
43729,2023-09-15 09:09:00,2023-09-15 10:02:00,1.0,0.0,60,261,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,24.0,26.0,26.0
43734,2023-09-15 09:09:00,2023-09-15 10:07:00,1.0,14.9,174,209,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43740,2023-09-15 09:10:00,2023-09-15 09:40:00,1.0,3.0,213,185,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43750,2023-09-15 09:10:00,2023-09-15 10:49:00,1.0,21.3,47,66,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43746,2023-09-15 09:13:00,2023-09-15 09:33:00,1.0,9.4,208,160,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43744,2023-09-15 09:14:00,2023-09-15 09:29:00,1.0,1.0,69,247,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43728,2023-09-15 09:14:00,2023-09-15 09:52:00,1.0,0.0,168,112,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43742,2023-09-15 09:15:00,2023-09-15 10:25:00,1.0,0.0,51,188,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43738,2023-09-15 09:17:00,2023-09-15 09:58:00,1.0,12.9,182,90,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43730,2023-09-15 09:18:00,2023-09-15 09:51:00,1.0,0.0,241,237,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43735,2023-09-15 09:22:00,2023-09-15 09:25:00,2.0,0.15,168,168,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43736,2023-09-15 09:22:00,2023-09-15 09:25:00,2.0,0.15,168,168,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43747,2023-09-15 09:23:00,2023-09-15 10:34:00,1.0,13.7,81,236,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43733,2023-09-15 09:23:00,2023-09-15 09:54:00,1.0,0.0,51,134,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43741,2023-09-15 09:25:00,2023-09-15 09:50:00,1.0,3.7,248,32,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43732,2023-09-15 09:28:00,2023-09-15 09:39:00,1.0,0.2,60,60,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43731,2023-09-15 09:30:00,2023-09-15 09:56:00,1.0,0.0,241,142,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43752,2023-09-15 09:36:00,2023-09-15 10:01:00,1.0,6.5,126,128,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43748,2023-09-15 09:37:00,2023-09-15 10:21:00,1.0,6.7,182,238,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43745,2023-09-15 09:49:00,2023-09-15 09:53:00,1.0,0.6,51,51,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43739,2023-09-15 09:58:00,2023-09-15 10:12:00,1.0,2.1,3,254,9,26,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,26.0
43754,2023-09-15 10:01:00,2023-09-15 10:33:00,2.0,0.0,213,140,10,17,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,26.0,26.0,26.0,26.0,23.0
43766,2023-09-15 10:03:00,2023-09-15 10:54:00,1.0,9.3,51,41,10,17,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,17.0,26.0,26.0,26.0,20.0
43763,2023-09-15 10:03:00,2023-09-15 10:24:00,1.0,2.5,213,250,10,17,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,17.0,26.0,26.0,17.0,17.0
43758,2023-09-15 10:04:00,2023-09-15 10:25:00,1.0,1.0,242,182,10,17,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,17.0,17.0,26.0,17.0,17.0
43760,2023-09-15 10:17:00,2023-09-15 10:49:00,1.0,7.5,250,179,10,17,2023-09-15 06:00:00,15.0935,0.0,0.0,0.0,4,9,0,17.0,17.0,26.0,17.0,17.0
